user_id,cluster
15513604,4
15515169,0
15515837,6
15515981,2
15516304,0
15516746,1
15516822,2
15517408,2
15518000,2
15518088,0
15518306,2
15518311,0
15518481,0
15519033,5
15519319,0
15519430,0
15519481,0
15519999,3
15520253,2
15520701,0
15521774,0
15522815,1
15523710,8
15523726,0
15525136,0
15525272,0
15526701,0
15526807,0
15526823,0
15528605,0
15528839,9
15528980,3
15529625,0
15529747,0
15529964,0
15530150,0
15530523,0
15530606,0
15532037,0
15532687,6
15532898,0
15532932,0
15532983,0
15533023,9
15533100,0
15533133,2
15533253,9
15533724,0
15535860,0
15536191,0
15536703,0
15537302,0
15537750,4
15537925,3
15538390,0
15538441,0
15539882,0
15539906,5
15539942,0
15540235,0
15541617,0
15542125,0
15542640,0
15542781,0
15543074,0
15543522,5
15544161,0
15544291,0
15544786,8
15545077,5
15545122,0
15546191,0
15547105,1
15547462,0
15547487,5
15547518,0
15548632,0
15549545,0
15549747,0
15550043,0
15550368,0
15550642,0
15550671,0
15551032,5
15551212,0
15552221,0
15552378,0
15552727,0
15552861,2
15553608,1
15555107,0
15555396,0
15555424,0
15557503,0
15558108,1
15558381,9
15558877,3
15560015,2
15561805,0
15562730,0
15563349,0
15563628,0
15564045,9
15564638,0
15565657,0
15565732,0
15565842,0
15566502,2
15567071,2
15567188,2
15567292,9
15567917,3
15567938,0
15567945,2
15568621,0
15570213,0
15571020,0
15571365,0
15571715,0
15571901,0
15572578,7
15572679,4
15573407,0
15573424,9
15574079,2
15574108,3
15575023,6
15576242,8
15576256,0
15576928,0
15576967,0
15577164,1
15578807,0
15579143,0
15580384,0
15580650,0
15580900,2
15582729,0
15583026,9
15583100,0
15584149,0
15584433,0
15584459,2
15585039,0
15585046,0
15585814,0
15586341,0
15586705,6
15586932,0
15587517,5
15587639,0
15587953,0
15588657,0
15588971,0
15590362,0
15590663,6
15591735,0
15592953,0
15593641,0
15593695,0
15593696,0
15594230,0
15594535,0
15594857,2
15595321,0
15596378,0
15596801,2
15596920,0
15598278,0
15598639,0
15599666,0
15600457,0
15600527,0
15601157,2
15601977,2
15602334,0
15603207,1
15603399,0
15603958,0
15604908,1
15605058,0
15605430,0
15605754,1
15606042,3
15606755,1
15607390,2
15607865,9
15608241,0
15609544,0
15610400,4
15611093,4
15611813,0
15612015,0
15612058,1
15612074,3
15612411,0
15612663,0
15613986,2
15614212,0
15614252,2
15614804,5
15615201,0
15615220,7
15615246,0
15617390,5
15617423,0
15617862,2
15617943,2
15618510,3
15619322,5
15619776,0
15619844,0
15620255,2
15620963,0
15621239,0
15621325,0
15622480,0
15622659,5
15623069,8
15623357,0
15623481,0
15623630,0
15623937,0
15624225,1
15624735,2
15624854,2
15625178,0
15625365,9
15625399,0
15625409,5
15625485,2
15625899,0
15626014,0
15626019,0
15626350,0
15627208,0
15627598,0
15627801,0
15627848,0
15628190,1
15628702,0
15629200,0
15631338,8
15632088,0
15632943,4
15632964,0
15633744,8
15634118,0
15634728,0
15635366,0
15635784,0
15636580,0
15636624,1
15636792,3
15636847,0
15637634,9
15637707,3
15638756,0
15638869,8
15639642,0
15639933,6
15640189,0
15640446,2
15641085,0
15641929,8
15643271,4
15644615,4
15645362,0
15645871,0
15645967,0
15647660,0
15647895,2
15649188,3
15649315,0
15649405,6
15649425,0
15649433,0
15649577,0
15649587,0
15650252,0
15650827,2
15650998,0
15651007,0
15651222,0
15651519,0
15651634,9
15652086,0
15652190,0
15652540,0
15653936,0
15654312,0
15654509,0
15654722,0
15654765,6
15654941,0
15655479,0
15656004,0
15656251,5
15656663,2
15656840,2
15657047,0
15658417,2
15658644,9
15658986,0
15659178,4
15659706,0
15659909,0
15660796,0
15661214,0
15662154,0
15662335,0
15662583,0
15662838,0
15663407,2
15664534,3
15664632,0
15664855,6
15665182,2
15665517,8
15667313,0
15668317,8
15668433,0
15668997,0
15669871,0
15669888,3
15670174,0
15671270,0
15672036,0
15672615,1
15674801,2
15674907,5
15675107,0
15675138,1
15676106,0
15676749,0
15677309,3
15678015,0
15679128,6
15679641,9
15680140,0
15680708,2
15681530,1
15681980,0
15682113,0
15682251,8
15682475,6
15682720,0
15683363,5
15683824,8
15685115,0
15685350,3
15685664,0
15685980,0
15687090,0
15687507,0
15687922,0
15688704,0
15688708,0
15688715,0
15688722,0
15689552,0
15689607,0
15689680,0
15690037,0
15690243,0
15690334,0
15690503,4
15690738,2
15691440,0
15691563,2
15691590,5
15691595,0
15691609,5
15692079,0
15692086,2
15692273,0
15692726,2
15692829,5
15693060,5
15693064,0
15693198,9
15694058,0
15694204,0
15694341,0
15694631,0
15694971,0
15695955,0
15696583,8
15696616,0
15697637,0
15697804,5
15698032,0
15698286,0
15698349,0
15698452,9
15699147,0
15699775,0
15699819,0
15700021,0
15700362,0
15700631,0
15702163,2
15702433,0
15702490,8
15703923,9
15704554,2
15704664,3
15704888,9
15704971,2
15705448,0
15705931,2
15706896,0
15707636,5
15709661,0
15710000,0
15710032,0
15710277,0
15710624,0
15710668,0
15711401,0
15711601,0
15711966,0
15712077,2
15712384,1
15712397,0
15712817,0
15713745,8
15714370,4
15714682,7
15715088,0
15715669,5
15716034,5
15716168,5
15716392,0
15716509,1
15716568,9
15716624,0
15717130,5
15717205,0
15717596,0
15718363,0
15719871,0
15720622,4
15720918,0
15721082,0
15721408,7
15722081,0
15722163,0
15722647,0
15723060,0
15723287,0
15723290,0
15723414,0
15723802,0
15724740,3
15724860,9
15725415,0
15725469,0
15725577,1
15725659,2
15726120,0
15726227,5
15727398,3
15727697,0
15727981,0
15728396,0
15728799,0
15729207,0
15729473,2
15729784,0
15730096,0
15730108,0
15730242,5
15730608,9
15730764,0
15730937,0
15731309,0
15731368,0
15731435,0
15731447,0
15732078,2
15732095,0
15732429,0
15733769,0
15735034,0
15735038,0
15737156,0
15737438,0
15737544,0
15737761,5
15737777,5
15738163,0
15738599,0
15739371,0
15739485,1
15739968,0
15740502,0
15740610,0
15740946,0
15741036,9
15741049,0
15741370,0
15741401,0
15741547,2
15741724,0
15742046,0
15742155,6
15742338,2
15742406,2
15742435,6
15743527,0
15743925,8
15743964,0
15744732,0
15745441,5
15746214,9
15746510,0
15748209,6
15748814,0
15749650,0
15749764,0
15750040,0
15750149,0
15750214,0
15750667,3
15750831,0
15750985,3
15751145,0
15751301,0
15751676,1
15752247,1
15752446,9
15752608,2
15753553,0
15753800,0
15754217,2
15754281,5
15754742,3
15754889,0
15755105,0
15755223,0
15755669,1
15755670,0
15755882,2
15756268,0
15756947,0
15757306,0
15757725,0
15757880,0
15759387,0
15759771,0
15762270,2
15762560,0
15762672,3
15762845,0
15763558,0
15763811,0
15763959,5
15764035,0
15764148,0
15764283,8
15764395,0
15764461,0
15764657,0
15765193,0
15765367,0
15765515,2
15765520,3
15766082,3
15766540,5
15766979,3
15767195,0
15767331,0
15767755,0
15768222,8
15769794,2
15769846,0
15770273,0
15770367,9
15770483,3
15770843,0
15770872,0
15771252,0
15772124,0
15772453,5
15772952,0
15773025,3
15773641,0
15774048,0
15774484,2
15774775,0
15774871,8
15775336,0
15776298,0
15777313,0
15778047,2
15778641,0
15778851,0
15778923,0
15779828,2
15780033,0
15780329,0
15782075,0
15782216,0
15783601,0
15783618,0
15783670,0
15783997,0
15784137,0
15784302,0
15784672,0
15784778,0
15784867,0
15786531,0
15786853,0
15787654,7
15789088,7
15789512,0
15790242,6
15790393,0
15790595,3
15790644,0
15790681,0
15790927,0
15791201,0
15792484,0
15792665,0
15793617,2
15793787,0
15794878,0
15795976,0
15796569,1
15796750,0
15797014,0
15797082,2
15797425,0
15797488,9
15798284,0
15798331,0
15799251,2
15800075,0
15800326,3
15800508,0
15801149,0
15802031,0
15802262,0
15802805,0
15803532,0
15803918,0
15804006,8
15804019,0
15804695,0
15805260,0
15805481,0
15806598,0
15806978,0
15807364,0
15808218,0
15808647,0
15809249,0
15809769,0
15809911,8
15810062,0
15810262,6
15810303,2
15810520,0
15810544,0
15810707,0
15810807,0
15810854,0
15810950,1
15811626,0
15811761,0
15812066,2
15812228,9
15812482,0
15814060,9
15814679,0
15815453,0
15815676,8
15815704,0
15816291,2
15816595,0
15816711,0
15817213,0
15817736,0
15818558,7
15818913,0
15818954,3
15818978,0
15819466,9
15819609,0
15820771,0
15820942,0
15821204,0
15821286,2
15821659,8
15821824,8
15822295,0
15822299,0
15822457,0
15822690,0
15822929,3
15823826,0
15823855,0
15824173,0
15824356,0
15824460,0
15824777,0
15824967,0
15825550,0
15825577,4
15825783,3
15825820,1
15828025,0
15828026,5
15828359,0
15829226,5
15829371,0
15829402,0
15830179,0
15830371,0
15830820,2
15832179,0
15832537,0
15832624,0
15832962,0
15834599,0
15835472,0
15835914,0
15836200,0
15836746,9
15836886,0
15837117,0
15837172,0
15837322,2
15837659,7
15837742,0
15838182,0
15839146,2
15839532,2
15840102,0
15840238,0
15840348,2
15840627,0
15841273,1
15841461,9
15841896,0
15842160,0
15842745,0
15843106,0
15844383,0
15844989,0
15845569,9
15845655,0
15845753,3
15846420,0
15846482,0
15846531,0
15847001,0
15847531,0
15849990,0
15850825,0
15850991,0
15851042,2
15851215,0
15852085,0
15852319,0
15852453,2
15852574,2
15852685,0
15853002,0
15853397,0
15853490,0
15853565,0
15854162,0
15854177,0
15854193,0
15854702,0
15855073,0
15855389,0
15855509,0
15856030,0
15856435,0
15856484,0
15857182,0
15857894,0
15858180,2
15858700,3
15859039,3
15859597,0
15860016,0
15862891,2
15862975,0
15863764,0
15863880,2
15864282,3
15864446,0
15864705,5
15865245,6
15865400,0
15865878,2
15866085,0
15866205,0
15866479,4
15866775,0
15866864,0
15867018,8
15867718,0
15867828,0
15868030,2
15868607,0
15869051,0
15869593,0
15870659,0
15871416,0
15871900,8
15872418,1
15872887,0
15873311,2
15873557,0
15873811,0
15873976,0
15874883,5
15874918,0
15875138,2
15876049,0
15876709,6
15876871,0
15877666,0
15878162,5
15879188,0
15879443,0
15879859,5
15880138,0
15880177,0
15880390,0
15880784,8
15881212,0
15882597,0
15882651,0
15883275,6
15883708,0
15883897,0
15884435,0
15884486,0
15885233,5
15885937,1
15885994,6
15886633,3
15887166,0
15888299,5
15888358,6
15889040,4
15889512,5
15890094,0
15891275,0
15891335,5
15891756,0
15892204,0
15892579,0
15893079,0
15893401,0
15893568,8
15896162,0
15896625,0
15896793,6
15896829,0
15897192,0
15897870,0
15898569,8
15898660,0
15898695,0
15898809,0
15901113,0
15902145,1
15902267,8
15902671,0
15904379,0
15904911,9
15905103,0
15906168,0
15906739,0
15906803,0
15906868,0
15907183,9
15907207,0
15907610,0
15907934,9
15908631,0
15908898,0
15909678,0
15910041,0
15910202,4
15910442,0
15910793,0
15911565,0
15911916,0
15913026,0
15913156,6
15913330,5
15913671,0
15914058,0
15914986,0
15915099,0
15916078,2
15917758,0
15918353,0
15918708,0
15918994,2
15919395,0
15919962,0
15920291,0
15921945,0
15921980,0
15922073,0
15922179,0
15922214,0
15922521,0
15922892,0
15923226,1
15923634,0
15924303,4
15924415,1
15925111,9
15925702,1
15926431,0
15927181,5
15928664,2
15929366,6
15930552,0
15931637,0
15932141,2
15932729,0
15932774,9
15932990,0
15933449,5
15933518,0
15933649,0
15933690,0
15933994,1
15934324,0
15934831,0
15935383,0
15936117,7
15936143,0
15936294,0
15936311,0
15937533,0
15937565,5
15937952,0
15938053,1
15938535,0
15938886,2
15938945,0
15939202,0
15939889,1
15940163,0
15941050,0
15941591,0
15941847,0
15941908,0
15941955,0
15942016,0
15942089,0
15942560,0
15943715,7
15943938,0
15944155,0
15944663,4
15944974,6
15945496,0
15946212,2
15946404,0
15946752,5
15947198,0
15947251,0
15947342,0
15947623,8
15947927,0
15948522,0
15949157,0
15949890,6
15950681,0
15951090,0
15952438,7
15952589,3
15952856,0
15952970,2
15953119,0
15953273,0
15953511,0
15953967,0
15955031,0
15955429,5
15955836,3
15955904,0
15956067,0
15957612,0
15958741,0
15959192,0
15959901,0
15960341,0
15960349,0
15960831,0
15960904,1
15961286,8
15961428,6
15961546,0
15962293,0
15963020,0
15963279,5
15963558,0
15963594,5
15963614,0
15963740,0
15963790,5
15963827,0
15964210,0
15964252,0
15964320,0
15964666,0
15964672,0
15964729,0
15964748,8
15964841,0
15964891,2
15965143,0
15965246,5
15965292,8
15966106,2
15966217,0
15966388,0
15966450,0
15966615,0
15966771,0
15966925,0
15966995,9
15967320,0
15968196,0
15968795,0
15969329,0
15969630,0
15969768,0
15970460,8
15970559,0
15970567,9
15970784,5
15970799,0
15972316,0
15972331,0
15972351,0
15972469,0
15972765,0
15973122,0
15973184,0
15973348,7
15973356,0
15973602,0
15973764,0
15973816,0
15974153,0
15974405,0
15974675,3
15974701,6
15974892,0
15975240,0
15975274,0
15975804,3
15975866,5
15975935,0
15976044,0
15976255,0
15976269,0
15976542,0
15976579,0
15976693,0
15976697,0
15976705,0
15976740,0
15976832,5
15977038,0
15977085,0
15977145,0
15977199,0
15977444,4
15977505,0
15977813,0
15977977,0
15978297,0
15978380,0
15978412,0
15978672,0
15979846,0
15980503,3
15980891,0
15981691,4
15983289,0
15983306,0
15983510,0
15985012,5
15985111,0
15985292,0
15985346,0
15985455,0
15986195,0
15986326,5
15987245,6
15987376,9
15987564,0
15988175,2
15988255,0
15988606,0
15988705,4
15988710,0
15989084,0
15989474,0
15990060,5
15990298,0
15991175,3
15992672,0
15993122,0
15993201,0
15993212,0
15993333,0
15993485,3
15993517,0
15993745,0
15994109,0
15994732,0
15995320,4
15995432,0
15995433,0
15996177,2
15997041,0
15997455,0
15997531,1
15997692,0
15997746,2
15997827,0
15997967,2
15998248,3
15998426,0
15998753,0
15999166,0
15999260,0
15999349,0
15999489,1
15999699,3
15999805,9
16000604,0
16000642,0
16000792,6
16000856,0
16001135,0
16001350,0
16001492,0
16001789,0
16002085,0
16002153,5
16002748,0
16002804,0
16003300,0
16003760,0
16004848,0
16005250,6
16005270,0
16005814,0
16006087,2
16006207,0
16006330,0
16006466,0
16006482,2
16006759,0
16007154,3
16007460,0
16007481,8
16007872,5
16008390,8
16008571,0
16009597,8
16010593,0
16010685,2
16011233,5
16011264,0
16011672,0
16011720,5
16012308,0
16012783,8
16013368,0
16013460,0
16013705,0
16015876,0
16016427,7
16016450,8
16016995,6
16017080,9
16017159,0
16017536,3
16017725,0
16017859,0
16017883,0
16018005,0
16018760,5
16019668,0
16020158,4
16020526,3
16020751,0
16021014,1
16021070,6
16021608,0
16021616,0
16023076,0
16023201,0
16023467,0
16023602,8
16023908,0
16023914,7
16024400,2
16025627,0
16025751,0
16025963,0
16026053,0
16026430,0
16026911,0
16027848,0
16027904,0
16028034,2
16028049,6
16028382,0
16030899,0
16030979,0
16031825,2
16031927,8
16032278,0
16032925,0
16034692,0
16035350,0
16035473,0
16035734,0
16035865,0
16036624,0
16037051,0
16039421,0
16041234,8
16041671,0
16041830,0
16042080,0
16042283,8
16042794,2
16042906,0
16044250,0
16044997,0
16045737,0
16045862,1
16045873,5
16045956,0
16046443,9
16046883,0
16046979,7
16047618,0
16047897,0
16047907,0
16048582,0
16049676,8
16049790,3
16049981,0
16050065,7
16050291,0
16050804,0
16051358,0
16051469,0
16052000,0
16054090,0
16054206,8
16054361,0
16054602,0
16054715,0
16055521,5
16056119,9
16057834,0
16057839,0
16058324,0
16058348,2
16058649,9
16058800,0
16058946,0
16059836,5
16059899,0
16060248,2
16061575,0
16061773,0
16061791,9
16061946,3
16062139,0
16062482,0
16062565,3
16063483,0
16063745,0
16063851,0
16064506,0
16064507,0
16066087,2
16066643,7
16067135,0
16067683,2
16068173,0
16069026,3
16069692,0
16069727,0
16069795,0
16070798,3
16071141,0
16071327,5
16071471,2
16071811,2
16071868,8
16072058,0
16072089,0
16072199,3
16072676,8
16073375,8
16073391,3
16073568,0
16073639,0
16074126,0
16074204,0
16074627,0
16074809,1
16074930,9
16075340,2
16075617,0
16076032,3
16076681,0
16076950,1
16076962,0
16078110,0
16078296,0
16078302,1
16078680,0
16078682,0
16078721,0
16080085,0
16080092,0
16080891,4
16081037,0
16081131,0
16081360,0
16081602,0
16081831,0
16081888,3
16081970,0
16082765,0
16082787,5
16082893,0
16082911,0
16083327,6
16083346,0
16083576,0
16083797,2
16084529,0
16085530,9
16086446,0
16086707,0
16086967,0
16087428,2
16087780,0
16088964,0
16090559,4
16090780,5
16090877,0
16091066,0
16091798,0
16092768,0
16093621,1
16094355,0
16094885,9
16095332,0
16096056,0
16096321,0
16096416,2
16096691,0
16098845,1
16098907,0
16099253,0
16099442,0
16099690,0
16100028,0
16100578,9
16100610,0
16100628,0
16100656,0
16100794,3
16101182,0
16101901,7
16101913,2
16102208,9
16102460,0
16102492,0
16103311,1
16103462,3
16104331,2
16104602,0
16105121,0
16105122,0
16105272,0
16105676,7
16106020,0
16106049,0
16106109,9
16106421,2
16106522,0
16106833,0
16108527,0
16109944,0
16109964,0
16111057,0
16111689,0
16111766,0
16112120,0
16113072,0
16113670,5
16113700,0
16114035,0
16115526,9
16115590,0
16115720,0
16116034,1
16116045,3
16116147,0
16116288,8
16117029,0
16117470,0
16117532,0
16117925,0
16117929,8
16118322,0
16118365,0
16118869,5
16119428,0
16119591,0
16120131,7
16120265,0
16120598,0
16122052,2
16122429,0
16122646,0
16123104,0
16123423,0
16124531,3
16125474,0
16125593,0
16125914,1
16126384,0
16127841,2
16128601,0
16128607,0
16129217,0
16129406,0
16129417,1
16129534,0
16130133,0
16130210,0
16130339,0
16130350,0
16130905,0
16131229,0
16131748,7
16131991,0
16132005,2
16132178,0
16132303,8
16132396,0
16132444,0
16132453,0
16132922,0
16132993,3
16133076,1
16133208,2
16133254,0
16133380,6
16133935,2
16134203,7
16134554,0
16134708,0
16135106,0
16135783,0
16136636,0
16137528,0
16137890,0
16138559,0
16139049,0
16139062,9
16140206,1
16140358,0
16141267,0
16141447,7
16141591,8
16142297,0
16143041,0
16143440,5
16145438,0
16145763,0
16146424,0
16146515,2
16146535,0
16146641,0
16146692,0
16146963,2
16147032,0
16147441,0
16147737,0
16148357,0
16148435,0
16148520,9
16148550,8
16148677,0
16148688,0
16149346,0
16149831,2
16150088,1
16150565,0
16151199,0
16152207,0
16152553,9
16152961,0
16153317,0
16153445,0
16154568,0
16155483,2
16155556,0
16155881,0
16156157,0
16156302,1
16156419,8
16157855,0
16158648,0
16158692,0
16159449,2
16159930,1
16160267,0
16160845,4
16160943,0
16161057,5
16161622,0
16161679,0
16162149,0
16162252,0
16162682,0
16162822,2
16163053,0
16163541,3
16163639,0
16163929,0
16163988,5
16164060,0
16164138,0
16164206,3
16164985,0
16164992,0
16165767,9
16165792,0
16166034,0
16166839,0
16167233,0
16167714,2
16167957,0
16168027,0
16168314,9
16168407,0
16168410,0
16169350,0
16170765,2
16171117,0
16171122,5
16171149,0
16171249,5
16171304,3
16171418,0
16171442,0
16171882,0
16171919,0
16171946,0
16172348,0
16172866,0
16172971,0
16173276,0
16173297,0
16173488,9
16173643,0
16174060,0
16174096,1
16174140,0
16174187,0
16174436,1
16174538,0
16174616,0
16174883,0
16174972,0
16175071,0
16175259,0
16177000,0
16177090,8
16177379,0
16177515,5
16177626,0
16177658,0
16177844,3
16177878,5
16177975,1
16178108,3
16178134,5
16178191,0
16178385,2
16178497,5
16178624,0
16178778,0
16178831,0
16178922,0
16179034,0
16179855,2
16180686,0
16181020,0
16181068,0
16182819,0
16183059,0
16183823,4
16184358,6
16184668,0
16185280,4
16185290,0
16185323,0
16185413,0
16185471,0
16185885,2
16186067,6
16186743,4
16186916,0
16187082,0
16187223,6
16187539,4
16187619,0
16187637,4
16187659,4
16187851,0
16187999,0
16188476,0
16189305,0
16189719,3
16189734,0
16190176,3
16190397,0
16190478,9
16190509,8
16190559,0
16190613,0
16190634,8
16190706,0
16190964,0
16192656,0
16193222,0
16193446,0
16193898,0
16194041,0
16194347,6
16194607,0
16194650,0
16194906,0
16195071,0
16195937,0
16196013,0
16197772,0
16197884,0
16197935,7
16198316,2
16198533,0
16198678,0
16199882,2
16200015,9
16200497,7
16201679,2
16202017,0
16203113,0
16203795,0
16204159,1
16204466,0
16204520,0
16205293,0
16205490,0
16205533,0
16206087,1
16206109,0
16206437,0
16206682,0
16207516,0
16207662,0
16207703,3
16208035,0
16208113,0
16208212,2
16208276,0
16208345,0
16208431,0
16208706,0
16208936,2
16209085,0
16209123,0
16209248,5
16210220,0
16210676,0
16210702,0
16210842,9
16210895,3
16211049,0
16211073,0
16211566,0
16211710,0
16212509,0
16212670,0
16212927,0
16213321,0
16213375,0
16213404,0
16213558,0
16213571,0
16213877,9
16214545,0
16215093,0
16215350,0
16215776,0
16216256,2
16216311,0
16218068,0
16218491,0
16218952,0
16219226,0
16219502,0
16219714,3
16219849,0
16219874,0
16221478,0
16221835,2
16222202,0
16223021,0
16223834,0
16224319,0
16224367,0
16224508,0
16225539,0
16225656,0
16225803,5
16225882,0
16225921,3
16226005,4
16226071,0
16226232,8
16226241,4
16226382,9
16226417,3
16226596,0
16226652,8
16226667,4
16226909,0
16227562,5
16227643,0
16228326,0
16230025,0
16230187,1
16231396,0
16231600,5
16231909,5
16232755,0
16232837,0
16232888,0
16232959,0
16233069,0
16233448,0
16233984,0
16235283,0
16238917,9
16239426,0
16240376,2
16240456,0
16241878,0
16241900,2
16241994,0
16243290,0
16243718,0
16244050,0
16244449,0
16244520,8
16244596,0
16244759,0
16244868,5
16244891,0
16245906,1
16245927,0
16246426,0
16246929,0
16247160,0
16247347,0
16247383,9
16247830,0
16248357,9
16248506,0
16249443,8
16249481,0
16250929,0
16252903,0
16252989,0
16253142,0
16253202,0
16253962,0
16254989,0
16255515,0
16256248,0
16256820,0
16256826,5
16257516,0
16257798,0
16258543,8
16259149,0
16259172,0
16259302,0
16259511,0
16259884,1
16259921,0
16260308,5
16261441,0
16261445,0
16261513,0
16261627,3
16261638,0
16261776,0
16262401,5
16262497,0
16262924,0
16263945,4
16264395,0
16264441,0
16264566,0
16265550,2
16265953,0
16265965,0
16266037,2
16266060,0
16266641,0
16267436,0
16267448,0
16268264,0
16268517,0
16268900,0
16269874,0
16270784,0
16272056,0
16272582,0
16272650,4
16273057,0
16273203,0
16273273,0
16273831,0
16273985,0
16274172,0
16274442,9
16274815,7
16275174,6
16275936,0
16276054,2
16276552,0
16277999,0
16278219,0
16278516,0
16279179,0
16279337,2
16279791,0
16279800,0
16279949,0
16281350,0
16282517,0
16283343,0
16284006,9
16284340,0
16284534,0
16284750,0
16284873,0
16285206,2
16285501,0
16285534,1
16285710,2
16286033,0
16286633,2
16286743,0
16287655,2
16288180,0
16288595,0
16289330,8
16289497,5
16290374,0
16291015,2
16291199,9
16292883,0
16294014,0
16294165,0
16294706,0
16295135,0
16295834,0
16295886,0
16296069,0
16296071,8
16296270,0
16296575,2
16297707,9
16298092,0
16299045,0
16299137,0
16299627,0
16299754,0
16299965,9
16300492,2
16300616,0
16301914,0
16302090,2
16302254,0
16302481,4
16305558,0
16305793,0
16306735,3
16307201,0
16307595,0
16307778,1
16307818,0
16308920,0
16309969,2
16309982,0
16310534,0
16310565,0
16310936,5
16311161,3
16311677,0
16311797,0
16311833,4
16312540,0
16312576,0
16312792,0
16313174,0
16313385,3
16313592,1
16314006,3
16314201,1
16314503,0
16314548,8
16315009,0
16315024,5
16315028,8
16315143,8
16315537,0
16315743,0
16315949,0
16316116,0
16316330,6
16316391,0
16316547,0
16316555,6
16316684,2
16316886,0
16316947,0
16317079,0
16317420,0
16317580,0
16318039,0
16318269,1
16318559,0
16318652,0
16318833,0
16319121,4
16319262,0
16319283,0
16319776,3
16319797,0
16319843,2
16320271,0
16320330,0
16320622,2
16320808,2
16320885,0
16322041,0
16322413,0
16322526,0
16323622,0
16323835,3
16324130,3
16324301,0
16326570,0
16327826,0
16328360,2
16328393,1
16328861,0
16329248,9
16329426,0
16329558,2
16329830,5
16329919,0
16330235,0
16330282,0
16330347,9
16330790,0
16330879,0
16330903,4
16331010,8
16331220,0
16331356,0
16331634,6
16331756,0
16331863,0
16332602,0
16332864,0
16333023,0
16333228,9
16334139,0
16334266,0
16334281,0
16334419,5
16334480,0
16334579,0
16334857,0
16335296,0
16335840,0
16335974,0
16336098,0
16336224,4
16337019,0
16337142,2
16337213,3
16337264,0
16337627,3
16337999,0
16338550,0
16338645,8
16341043,0
16342817,0
16343027,0
16343441,0
16343974,0
16344145,0
16344203,3
16347171,3
16347324,3
16347946,4
16348316,0
16349037,1
16349299,8
16349648,0
16349891,2
16350171,1
16350858,0
16351578,3
16351969,0
16351976,0
16351985,9
16352566,8
16352611,0
16352649,0
16354425,2
16354496,0
16354543,0
16356226,1
16356658,5
16356716,0
16358225,0
16358281,5
16359303,3
16359570,2
16360320,0
16360663,0
16361290,0
16362151,8
16362662,0
16362924,0
16363260,0
16363771,0
16363958,0
16363972,0
16364399,0
16364668,0
16364729,0
16365009,0
16365305,0
16367094,0
16367617,0
16367703,0
16367763,8
16367986,0
16368142,0
16368565,0
16368690,5
16370092,8
16370851,0
16371224,0
16371850,6
16372356,0
16372759,0
16373302,0
16373780,0
16373840,0
16373856,5
16374260,0
16374678,0
16374842,0
16375343,2
16376168,3
16376742,0
16376937,0
16377693,4
16377814,0
16377870,0
16377959,4
16378271,0
16378395,1
16379015,0
16379870,2
16379909,7
16380090,0
16380122,0
16380351,2
16381117,0
16381653,0
16382550,0
16382892,0
16383118,8
16383139,4
16383523,4
16383804,5
16384077,8
16384628,0
16384944,0
16384997,0
16385785,2
16386126,0
16386680,9
16386887,0
16387302,0
16387753,0
16388942,5
16389496,8
16389514,6
16390087,0
16390650,0
16391267,0
16391519,0
16392449,0
16392625,0
16393821,0
16393888,9
16394715,0
16395018,5
16395830,3
16396368,0
16397657,0
16397760,0
16397774,1
16397938,3
16398222,0
16398912,0
16399150,0
16399202,3
16399382,5
16399710,0
16399949,2
16400258,0
16402364,0
16403435,0
16403723,0
16404253,5
16404568,8
16404607,0
16404826,2
16405372,0
16406374,0
16406450,6
16406600,5
16407278,1
16407418,0
16407804,0
16408050,0
16408207,0
16410158,0
16410897,0
16411223,6
16411611,0
16411851,7
16412138,9
16412213,0
16412476,0
16412508,5
16412773,2
16414197,1
16414674,0
16415036,9
16415533,0
16415637,0
16415802,0
16416323,0
16418198,0
16418636,2
16419713,0
16420039,3
16420692,4
16421058,9
16421436,2
16422961,0
16423253,0
16424044,0
16424512,0
16424606,2
16424919,0
16425419,2
16426293,0
16426454,0
16427734,0
16428083,0
16428166,0
16429521,0
16429852,0
16430005,0
16430930,3
16431335,2
16431617,0
16431639,0
16432739,3
16433348,0
16434026,0
16434028,0
16434865,0
16435200,8
16436118,0
16436121,2
16436323,0
16436919,3
16438503,1
16439104,0
16439115,0
16439471,0
16439676,0
16439736,0
16440297,0
16440469,0
16440518,0
16440543,0
16440677,2
16441066,0
16441196,0
16442171,0
16442550,5
16442690,0
16443013,0
16443518,2
16444805,0
16445133,0
16445396,0
16445626,0
16446052,2
16446713,0
16446855,4
16446993,0
16447127,1
16447790,0
16447829,0
16448109,0
16448401,0
16449179,9
16449233,0
16449355,0
16449629,3
16449965,2
16450995,0
16451215,0
16452299,2
16453181,0
16453191,9
16453340,0
16453722,0
16453881,0
16454206,0
16454240,5
16454653,0
16454741,0
16455930,2
16455997,0
16456004,0
16456032,0
16456122,0
16456384,0
16456783,0
16456789,0
16457192,0
16457202,0
16457364,0
16457409,0
16457842,0
16457942,2
16458072,0
16458383,0
16458470,0
16458689,0
16458756,2
16458908,0
16459183,0
16459325,0
16459883,3
16460257,0
16461545,0
16461950,9
16462068,1
16462318,0
16462461,0
16463257,8
16463375,0
16463412,0
16465079,2
16465385,0
16465690,0
16465762,0
16466714,0
16466980,0
16467332,3
16467532,0
16467567,2
16467975,2
16468239,0
16468481,0
16468558,0
16468618,2
